0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000
0.542014,0.543039,0.542724,0.541135,0.540939,0.542373,0.540461,0.540359,0.540486,0.543686,0.543559,0.542441,0.541594,0.542648,0.543014,0.543019,0.540857,0.542661,0.542580,0.541952,0.539487,0.542281,0.541473,0.542126,0.540617,0.543448,0.540921,0.542831,0.539983,0.542199,0.541156,0.542539,0.540775,0.538423,0.542827,0.542589,0.542919,0.541771,0.541833,0.541564,0.543361,0.541460,0.542272,0.541503,0.542579,0.540991,0.542950,0.540229,0.540301,0.541154
0.534139,0.534810,0.536874,0.532624,0.533440,0.535213,0.532852,0.533641,0.531080,0.534961,0.537186,0.532866,0.534237,0.535541,0.534067,0.534485,0.532600,0.534535,0.534197,0.534247,0.532624,0.534780,0.532726,0.533022,0.532083,0.535769,0.533487,0.536635,0.532855,0.535874,0.533882,0.534372,0.534065,0.531048,0.533973,0.534734,0.533007,0.533112,0.534465,0.532786,0.535349,0.535129,0.535691,0.533852,0.535039,0.534538,0.533669,0.531410,0.533400,0.532831
0.526991,0.525756,0.528648,0.523597,0.524509,0.525416,0.525035,0.525885,0.523806,0.528935,0.527891,0.525195,0.525339,0.527215,0.526469,0.525020,0.524479,0.525685,0.527210,0.525668,0.525434,0.527299,0.525271,0.525910,0.522967,0.526314,0.525393,0.526460,0.523678,0.528817,0.523371,0.527218,0.524632,0.522528,0.525607,0.528109,0.524549,0.526402,0.527167,0.524705,0.525311,0.526303,0.528523,0.526317,0.527932,0.526663,0.525760,0.525581,0.524629,0.525159
0.517606,0.515626,0.519706,0.514408,0.517615,0.517214,0.514545,0.514606,0.515924,0.520792,0.520745,0.515887,0.517029,0.518758,0.518281,0.516119,0.516803,0.518092,0.518696,0.518075,0.516668,0.519923,0.517119,0.518093,0.515338,0.517157,0.516944,0.517453,0.513871,0.519211,0.514764,0.518527,0.517617,0.514628,0.517089,0.519945,0.513880,0.518142,0.520050,0.516545,0.515020,0.517489,0.518893,0.516346,0.517852,0.517650,0.516535,0.517903,0.515413,0.518040
0.508192,0.507209,0.511302,0.507162,0.507712,0.507488,0.506793,0.506761,0.508055,0.513256,0.512392,0.506138,0.507978,0.509176,0.508752,0.507164,0.508985,0.511820,0.508574,0.508896,0.508225,0.512049,0.509628,0.506900,0.505854,0.506011,0.508732,0.509184,0.505214,0.510827,0.505130,0.510014,0.508600,0.504797,0.508116,0.511262,0.505916,0.509281,0.509703,0.507510,0.506456,0.509201,0.511095,0.507073,0.509464,0.508613,0.508448,0.509483,0.506485,0.508697
0.499953,0.496569,0.502264,0.497531,0.498405,0.498534,0.496636,0.496334,0.498151,0.504489,0.504610,0.496809,0.498282,0.498671,0.498393,0.500371,0.498244,0.502310,0.499000,0.499498,0.496764,0.502532,0.500585,0.497637,0.498521,0.495911,0.500069,0.500656,0.497230,0.502133,0.494511,0.499273,0.498298,0.495277,0.499826,0.502349,0.495733,0.499156,0.500318,0.499338,0.494606,0.499011,0.502404,0.497705,0.500452,0.500360,0.499583,0.499960,0.497206,0.499794
0.491831,0.486818,0.491412,0.488249,0.488774,0.488904,0.488833,0.486753,0.486857,0.494785,0.496185,0.489135,0.487659,0.489914,0.489576,0.493200,0.489863,0.495324,0.488121,0.489529,0.487757,0.492384,0.491600,0.486616,0.488828,0.485869,0.491347,0.490587,0.488797,0.491391,0.485789,0.488385,0.487860,0.486086,0.490947,0.494553,0.486049,0.489013,0.491317,0.489712,0.484423,0.491213,0.494392,0.489990,0.489352,0.492975,0.489972,0.490562,0.487810,0.491346
0.484679,0.477637,0.481923,0.478109,0.477885,0.478253,0.480168,0.476420,0.477478,0.486345,0.487657,0.480257,0.478232,0.478744,0.479249,0.483853,0.479288,0.487549,0.479658,0.480123,0.479502,0.483802,0.483219,0.476112,0.479042,0.475817,0.483745,0.482084,0.479358,0.480393,0.477183,0.477363,0.477523,0.475921,0.481782,0.484518,0.473872,0.479286,0.481271,0.481901,0.474246,0.482562,0.486666,0.482419,0.479697,0.484403,0.480895,0.483419,0.477699,0.482225
0.476145,0.467621,0.471797,0.467975,0.466442,0.469404,0.471145,0.466712,0.469110,0.476285,0.479779,0.471661,0.467648,0.470035,0.470097,0.474129,0.470186,0.476783,0.470932,0.471984,0.469087,0.474320,0.472258,0.465715,0.469550,0.467665,0.472858,0.472056,0.470491,0.471216,0.467982,0.467571,0.467699,0.467920,0.471613,0.477154,0.464461,0.468583,0.471923,0.471795,0.463253,0.473731,0.477542,0.474484,0.471843,0.475750,0.469370,0.474229,0.468008,0.472529
