0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.542176,0.541759,0.542591,0.540984,0.540201,0.541695,0.542319,0.544217,0.54115,0.541821,0.542863,0.542898,0.540785,0.542081,0.54255,0.542194,0.543407,0.542653,0.541607,0.541297,0.542006,0.543014,0.541968,0.542383,0.542309,0.541418,0.54175,0.540931,0.542809,0.541371,0.543048,0.542394,0.541133,0.544098,0.542145,0.541528,0.541853,0.541676,0.54048,0.541541,0.54268,0.540742,0.542291,0.540648,0.542917,0.542523,0.542536,0.539803,0.541244,0.541803
0.536372,0.534747,0.532682,0.533548,0.532196,0.53249,0.533692,0.536909,0.533023,0.531382,0.535097,0.53287,0.531824,0.534937,0.535458,0.53389,0.53377,0.535075,0.5348,0.532407,0.532902,0.535258,0.53381,0.535121,0.533465,0.532667,0.534675,0.534913,0.533697,0.533301,0.535123,0.53364,0.533174,0.535338,0.532041,0.53074,0.534697,0.53386,0.532849,0.531135,0.534453,0.534632,0.534998,0.532574,0.536041,0.535065,0.53421,0.532796,0.534252,0.5356
0.52869,0.526689,0.523549,0.526347,0.524516,0.523881,0.526354,0.528084,0.524395,0.523376,0.525275,0.523936,0.523201,0.525462,0.525988,0.525776,0.526423,0.526677,0.524569,0.523222,0.525141,0.525671,0.525219,0.527575,0.52575,0.5248,0.52589,0.525327,0.52361,0.525135,0.527038,0.525487,0.524636,0.528215,0.524232,0.522156,0.526747,0.52443,0.524606,0.520708,0.526522,0.527842,0.527979,0.525281,0.528544,0.526561,0.525691,0.52491,0.525238,0.52761
0.522297,0.51602,0.514772,0.517544,0.514742,0.515967,0.517446,0.518006,0.515564,0.514755,0.517841,0.514317,0.513133,0.518264,0.518583,0.517258,0.515604,0.517808,0.514972,0.51508,0.516654,0.516289,0.517533,0.518811,0.518264,0.516627,0.518546,0.51956,0.516317,0.515318,0.517857,0.517888,0.517614,0.519222,0.515645,0.513473,0.520201,0.514033,0.516339,0.512674,0.517601,0.517717,0.519983,0.51688,0.521639,0.517469,0.517807,0.517812,0.519335,0.519249
0.514769,0.506164,0.505958,0.510019,0.505298,0.507928,0.508455,0.508847,0.508032,0.505098,0.510347,0.506489,0.505396,0.509206,0.509647,0.507272,0.505729,0.507947,0.505883,0.50419,0.507691,0.507417,0.510427,0.510487,0.508617,0.507126,0.509788,0.510022,0.506913,0.506674,0.510331,0.509051,0.509398,0.508663,0.506748,0.502904,0.512897,0.504185,0.507398,0.505456,0.510161,0.508644,0.510757,0.509237,0.512992,0.508152,0.509014,0.509226,0.511602,0.510027
0.505994,0.498138,0.497037,0.50066,0.494466,0.49721,0.498665,0.501166,0.499245,0.495368,0.503176,0.496407,0.498074,0.501732,0.499969,0.496954,0.495875,0.498636,0.496136,0.492797,0.498641,0.49788,0.502498,0.501723,0.5016,0.49655,0.500573,0.499997,0.496521,0.49829,0.501483,0.500532,0.499297,0.499351,0.49697,0.495008,0.504753,0.495264,0.500532,0.496588,0.503237,0.499485,0.50195,0.500623,0.504717,0.500246,0.498955,0.497622,0.502866,0.500766
0.496023,0.489432,0.48822,0.49092,0.485415,0.485613,0.489339,0.491554,0.488989,0.484753,0.494155,0.486168,0.489143,0.491362,0.488214,0.488941,0.485575,0.487875,0.485331,0.482288,0.489344,0.487281,0.493116,0.492825,0.493228,0.485904,0.492489,0.489221,0.487165,0.487745,0.492782,0.490887,0.489417,0.490118,0.487132,0.485534,0.496068,0.486218,0.492039,0.487765,0.494962,0.491178,0.493561,0.492099,0.494492,0.490048,0.489716,0.4871,0.495246,0.491802
0.487377,0.48115,0.479646,0.48266,0.47681,0.474884,0.479781,0.483753,0.478597,0.47432,0.484156,0.476249,0.480614,0.481997,0.478481,0.476362,0.47277,0.479032,0.475633,0.474012,0.481886,0.478624,0.483785,0.483642,0.483277,0.474556,0.482016,0.479798,0.477121,0.475972,0.482729,0.481861,0.480263,0.480189,0.477679,0.476675,0.48774,0.476531,0.483566,0.479358,0.485166,0.4825,0.484631,0.482863,0.485111,0.481534,0.480187,0.478923,0.486373,0.48178
0.478213,0.472373,0.468559,0.473332,0.470093,0.463951,0.47101,0.476318,0.469811,0.466022,0.475599,0.464439,0.470578,0.472607,0.468674,0.464555,0.462781,0.467538,0.464776,0.462876,0.47119,0.467415,0.474296,0.475931,0.475858,0.463171,0.473007,0.469104,0.468619,0.464358,0.47283,0.471967,0.470573,0.46938,0.466269,0.46991,0.478991,0.466763,0.474202,0.470232,0.476331,0.473495,0.475557,0.471363,0.474823,0.472819,0.46737,0.469942,0.47503,0.472198
