4.217314536578560813e-01,4.273284117663240234e-01
4.210942161715046095e-01,4.274928974585479602e-01
4.202313508311033008e-01,4.274428803616622807e-01
4.202424372515953799e-01,4.265312017926699006e-01
4.209147088005661952e-01,4.267866140201013181e-01
4.196791046236014178e-01,4.244312123692803307e-01
4.209180277680664162e-01,4.254193208453919128e-01
4.192491448246997710e-01,4.268804283060875226e-01
4.191656842969214702e-01,4.260253373983468039e-01
4.189146661450006137e-01,4.249434967558910481e-01
4.179723862712335647e-01,4.265152616518418927e-01
4.151621815629252810e-01,4.255691634727734041e-01
4.148671929875921705e-01,4.259246297540239534e-01
4.135741752948094985e-01,4.267764519758514563e-01
4.133575929420740813e-01,4.258897453965413415e-01
4.135919603839831593e-01,4.250663465159287835e-01
4.139280275113582652e-01,4.256591159776188515e-01
4.149183951076295673e-01,4.269601225944829603e-01
4.151757733799715799e-01,4.256689366926274531e-01
4.162418412230145526e-01,4.252543231245957678e-01
4.155563859129938198e-01,4.244239901019531969e-01
4.155928633124804650e-01,4.237966521681305054e-01
4.150637814295992656e-01,4.228140860068143603e-01
4.150727295511335013e-01,4.224814541049816685e-01
4.148473046391837338e-01,4.234947086823228624e-01
4.132908053638842949e-01,4.221688323471662896e-01
4.115052449707631288e-01,4.227566714132897641e-01
4.119364925240424080e-01,4.246731890191018932e-01
4.112016312981277566e-01,4.256132369529221915e-01
4.139815277818971739e-01,4.247772996516550048e-01
4.133810585865625442e-01,4.259652329162504358e-01
4.137242159487952153e-01,4.273487028586284153e-01
4.138120041481935241e-01,4.286197013979108350e-01
4.132974227657119082e-01,4.291360562705950343e-01
4.142195857106042434e-01,4.308192690949266268e-01
4.139091424442160605e-01,4.301441784506001564e-01
4.144835827238339543e-01,4.310748768911752959e-01
4.144599514644272120e-01,4.301984554203582833e-01
4.146616996533025734e-01,4.312678545992265078e-01
4.147104484457658224e-01,4.310358077300401325e-01
4.152752014347433906e-01,4.307480636517599937e-01
4.148558054380980797e-01,4.316152557694560299e-01
4.145728654810810765e-01,4.334220540261092269e-01
4.153377185829932872e-01,4.331058958933443614e-01
4.152199535178326961e-01,4.342728275018154505e-01
4.146512756917951625e-01,4.340909756536421304e-01
4.150284670744380788e-01,4.346428186618495060e-01
4.149138953260128604e-01,4.334313211066663230e-01
4.147559401456410999e-01,4.336867252358307390e-01
4.145138140466502752e-01,4.353160932649992598e-01
4.139731456982694291e-01,4.338227362554537558e-01
4.136812418226290533e-01,4.334387972038813985e-01
4.145103393872885400e-01,4.331450962557567008e-01
4.158495031779763096e-01,4.329291225982360714e-01
4.177586144470903928e-01,4.317829488649881364e-01
4.181302119494826885e-01,4.310122196280327111e-01
4.194360713830866394e-01,4.320928730636949822e-01
4.179492787011355182e-01,4.329262340753530780e-01
4.180310775107608512e-01,4.325863346558131983e-01
4.177549897560227099e-01,4.308810143710273821e-01
4.173814401065643609e-01,4.306043750478081855e-01
4.178584556694732721e-01,4.309272066846381311e-01
4.182551133268059829e-01,4.319655791834841607e-01
4.168603940506704353e-01,4.317601501187537383e-01
4.171323293921049835e-01,4.325226508233189771e-01
4.167777812011190242e-01,4.314078341815263395e-01
4.176679833760604255e-01,4.307928506534621227e-01
4.181210795067241692e-01,4.305386882732316622e-01
4.179448642173883011e-01,4.320147635553858168e-01
4.176182329276635352e-01,4.321767875695825545e-01
4.176546396646826365e-01,4.320404843601207689e-01
4.170303233116721686e-01,4.313127877227106444e-01
4.189357556215498324e-01,4.297676522361228435e-01
4.184952768101706799e-01,4.308659083910830745e-01
4.195411588701439820e-01,4.310883226011735236e-01
4.187463882677128768e-01,4.319792416845373850e-01
4.196991901261793445e-01,4.310337154424974115e-01
4.211666857484559490e-01,4.320185918482200571e-01
4.198401646903994200e-01,4.322313567507721221e-01
4.191740760737615590e-01,4.330227209598844773e-01
4.206233646880223054e-01,4.329725731047932569e-01
4.193140323340057152e-01,4.325010476658115999e-01
4.187747198226171585e-01,4.324267673015875779e-01
4.192757998446667855e-01,4.332194512238251582e-01
4.198411802020177164e-01,4.318076549313186741e-01
4.193498953562990739e-01,4.300465737391974130e-01
4.180799906004991073e-01,4.284598412263831424e-01
4.189418153991039673e-01,4.251576016397760616e-01
4.201228027248253838e-01,4.256907426934736782e-01
4.206865503077412138e-01,4.259181752416340005e-01
4.207898281912855198e-01,4.258086618603822426e-01
4.207955575498911749e-01,4.246557959790910330e-01
4.213571020733679617e-01,4.245048580708688513e-01
4.219693780113835668e-01,4.250499978806215884e-01
4.214250426341441536e-01,4.237749999391722255e-01
4.219878085856075822e-01,4.238675290382356575e-01
4.227936370569693181e-01,4.237300606728894303e-01
4.226641901529681888e-01,4.232116807147629500e-01
4.229799678371052307e-01,4.236323058600383051e-01
4.233329672234392160e-01,4.262168782682246859e-01
4.242773793340570143e-01,4.262823901057634091e-01
4.244088796572139666e-01,4.266926924328555693e-01
4.241652825585559006e-01,4.253998974937507338e-01
4.244989882046947827e-01,4.262425167105635126e-01
4.253378453828949857e-01,4.254289140821950199e-01
4.228761304188927150e-01,4.258005187498603572e-01
4.220623161718224381e-01,4.261684717254660137e-01
4.231061687866571885e-01,4.248850363307267730e-01
4.219318778263689285e-01,4.243277223799162279e-01
4.208445672168799612e-01,4.252020212017212364e-01
4.198293054014861081e-01,4.246099844394014000e-01
4.199894836171341184e-01,4.238165073047960307e-01
4.199879663749631620e-01,4.233263019159122509e-01
4.219832306695016078e-01,4.237308471003836674e-01
4.232006193993855803e-01,4.225294066400465121e-01
4.257051313139464943e-01,4.231027458950059605e-01
4.244082738335396843e-01,4.236409653572521528e-01
4.242533793464402514e-01,4.251429026712784109e-01
4.252878403615147906e-01,4.253259058298461404e-01
4.255610390256208131e-01,4.254179246362773115e-01
4.258435275279491838e-01,4.249967915696627463e-01
4.240783616627885610e-01,4.249413396208661098e-01
4.247003261259318929e-01,4.255730321712065667e-01
4.244334376224697669e-01,4.246601935865026434e-01
4.242078120819388620e-01,4.246363218741561196e-01
4.254049641816328164e-01,4.251600494528025576e-01
4.241239964147293651e-01,4.259581135115041994e-01
4.243912349131391260e-01,4.270088378615403135e-01
4.239711948893295501e-01,4.266207091776056393e-01
4.240771014196283439e-01,4.247258893918757772e-01
4.255561996651180956e-01,4.247203101645197210e-01
4.256602370424172332e-01,4.246841635168022711e-01
4.269624947175940100e-01,4.261362569919433518e-01
4.276883653441548305e-01,4.263919521217367503e-01
4.262680756006787530e-01,4.266874046886227623e-01
4.265269290665354984e-01,4.287228177222138781e-01
4.255909446132873919e-01,4.286077753367478760e-01
4.259373538777281309e-01,4.298149817394207872e-01
4.252055145702613448e-01,4.312296940523261402e-01
4.269668209268694392e-01,4.312717960350885282e-01
4.263518709974303267e-01,4.315148252692586617e-01
4.261109239214810884e-01,4.344591597994979515e-01
4.274076212414731901e-01,4.337165422585679275e-01
4.266364924945073023e-01,4.331460327656798115e-01
4.270651906332766368e-01,4.327649061350861137e-01
4.286635821813506997e-01,4.314527602564061648e-01
4.300030558998182983e-01,4.312017199223760477e-01
4.303264654729730965e-01,4.296103786449425588e-01
4.291810570742451980e-01,4.288934204417067519e-01
4.285373442653702125e-01,4.280794792973623974e-01
4.298593171910536914e-01,4.281587046623624437e-01
4.295125393572011285e-01,4.288285481999812854e-01
4.289691215380477263e-01,4.285611012116280483e-01
4.294587794383777912e-01,4.274906832156167291e-01
4.290847562505097357e-01,4.283868493768922536e-01
4.289681652710612969e-01,4.269320426532628443e-01
4.285644723410706458e-01,4.276777805706870050e-01
4.274373153158749217e-01,4.255484719111750080e-01
4.270839579286832000e-01,4.275688817607122827e-01
4.280014965542606187e-01,4.284292688418757100e-01
4.276004272801552375e-01,4.282056328411656398e-01
4.274991720673442797e-01,4.293191890783379372e-01
4.278110379009366082e-01,4.299039681360296017e-01
4.289718882509330200e-01,4.289311830128152980e-01
4.288869057689312925e-01,4.274992124795088944e-01
4.310404617479314804e-01,4.271881850061841068e-01
4.331064448694826319e-01,4.274266554688380126e-01
4.347706393851494822e-01,4.257122637475361238e-01
4.344604828138079466e-01,4.279993798187450293e-01
4.346420955362896854e-01,4.284701849848303046e-01
4.339902315486345863e-01,4.283461673348981646e-01
4.337755462572762677e-01,4.304992628106066310e-01
4.349503608191602200e-01,4.304148591675179825e-01
4.349296198509303712e-01,4.312768800653428158e-01
4.362636626512235716e-01,4.316109194217114253e-01
4.366749220690504529e-01,4.310618386721859485e-01
4.365147636657460972e-01,4.320182738988217475e-01
4.336656463766733749e-01,4.329085690198110070e-01
4.333929749641640683e-01,4.347301654752672717e-01
4.331104968950705847e-01,4.343684049389037738e-01
4.316862774973267980e-01,4.338539480534599480e-01
4.301487663721337285e-01,4.342565736124263109e-01
4.288544024054478654e-01,4.338624608985295894e-01
4.294766754867282432e-01,4.341627097814422798e-01
4.304600020160747054e-01,4.330391384532011334e-01
4.327947952089640227e-01,4.344004891916186106e-01
4.346333466562869452e-01,4.355010409122215820e-01
4.353038625889394941e-01,4.360996426372101831e-01
4.358948514649637618e-01,4.348286267474432143e-01
4.371955325504657264e-01,4.347602763701617912e-01
4.368121992987047397e-01,4.355511740211619465e-01
4.375154599122415555e-01,4.343560781713542984e-01
4.364329675746498882e-01,4.332713259976179732e-01
4.348826839912715014e-01,4.323607161022257062e-01
4.353525790534029660e-01,4.331127786981001648e-01
4.341695513973373721e-01,4.327714111112623829e-01
4.337108471511817998e-01,4.320963528036773638e-01
4.334544804220159531e-01,4.323997513267719417e-01
4.353228725498463625e-01,4.319102335976388596e-01
4.343136836302051162e-01,4.322226617507313184e-01
4.341699232649990359e-01,4.317900305111382342e-01
4.343413326301376887e-01,4.307344815724381548e-01
4.330861878576627300e-01,4.320515209120511235e-01
4.329750146674196665e-01,4.322935028880280361e-01
4.328328010552729421e-01,4.334707908535406218e-01
4.309839165030861508e-01,4.330849374439278421e-01
4.304623889123299074e-01,4.321085420153592538e-01
4.304782191296097071e-01,4.316305036266728790e-01
4.315541030785351451e-01,4.331962369530623080e-01
4.325470901500947929e-01,4.341649733052541649e-01
4.330721015390204820e-01,4.337111838015316190e-01
4.334982769835877270e-01,4.337251732265315352e-01
4.322912106503996599e-01,4.343663252097660354e-01
4.321134028024236073e-01,4.345022705263791307e-01
4.316513363102490453e-01,4.350528772362234342e-01
4.310712800647680254e-01,4.352982028956011717e-01
4.296704063135624585e-01,4.363564612665149500e-01
4.273338012823225673e-01,4.359355152680319256e-01
4.265768218455132654e-01,4.358650859353541129e-01
4.271996831023643360e-01,4.372410369787749218e-01
4.267194704931960847e-01,4.371703882273380581e-01
4.263491161841533872e-01,4.373046997014505832e-01
4.289704209994266160e-01,4.371733086866824158e-01
4.286737202262446145e-01,4.380415964026262987e-01
4.289665422651294246e-01,4.388840829010092204e-01
4.288730350723288787e-01,4.407849430407255187e-01
4.297388850800058502e-01,4.416435343104742617e-01
4.307704292279173619e-01,4.394756619566739797e-01
4.306398347278665995e-01,4.395101187992381253e-01
4.300249182705720985e-01,4.414488681711941087e-01
4.299936381649651085e-01,4.434296884151864293e-01
4.298118474545474244e-01,4.443916051147731583e-01
4.307007519332609058e-01,4.452358546457030886e-01
4.321464129875406401e-01,4.434968577264383205e-01
4.323586665976382748e-01,4.445015497178116393e-01
4.330685138366439646e-01,4.433545102198690468e-01
4.322187879423242673e-01,4.431789855411407131e-01
4.337393882201189266e-01,4.422618218895824072e-01
4.341244106353938648e-01,4.423634978281347219e-01
4.345538769567192094e-01,4.423546760707373071e-01
4.338666752826514927e-01,4.422236883707248434e-01
4.345922839209445665e-01,4.428401745905731213e-01
4.356936638894298164e-01,4.434031988849440609e-01
4.367079441257099015e-01,4.429185819155786463e-01
4.360386116133587175e-01,4.429234990528924110e-01
4.380892140395692413e-01,4.432677089507292556e-01
4.382845387799919612e-01,4.431861287872790878e-01
4.377675172311402130e-01,4.435077209063362225e-01
4.382161163798430903e-01,4.447068452512900061e-01
4.393198313572947988e-01,4.440803498059175403e-01
4.385112531892160215e-01,4.441906051537561351e-01
4.373863537084839437e-01,4.455351234451371822e-01
4.380715032712141355e-01,4.469929616216157808e-01
4.394904381478829114e-01,4.458117451670062237e-01
4.392821890905040938e-01,4.457552069144100071e-01
4.380070865149651715e-01,4.468452426592349203e-01
4.384241019664996686e-01,4.471219840056732120e-01
4.393234822258257344e-01,4.482794094165766241e-01
4.399585475403374191e-01,4.491856847772795480e-01
4.393746732972085844e-01,4.485403618381608171e-01
4.401951883301026269e-01,4.500638228876577274e-01
4.372582251066137737e-01,4.492946041179847194e-01
4.373754404510482030e-01,4.486141852485851511e-01
4.383403068295861904e-01,4.487966639050571249e-01
4.377217595064520350e-01,4.491115448776202279e-01
4.371597191434361540e-01,4.493868588567484501e-01
4.371209282090579018e-01,4.487316013701110329e-01
4.378246922437418198e-01,4.489480587326188932e-01
4.390770241135337759e-01,4.500962503970900586e-01
4.386247643945844210e-01,4.508965249549976573e-01
4.394131027232457409e-01,4.481332827553986542e-01
4.416781342714557468e-01,4.476278623678837110e-01
4.429804440629621087e-01,4.468385692727985248e-01
4.424953256393884815e-01,4.459200311599328947e-01
4.424289543170331629e-01,4.459696498602281900e-01
4.423858878912585446e-01,4.466257640413582863e-01
4.422496360186229380e-01,4.469202962053778760e-01
4.399565108017120529e-01,4.472478235001836611e-01
4.396316463646798289e-01,4.481286628008334660e-01
4.421296902836027720e-01,4.483955830747113902e-01
4.424671893551557766e-01,4.498265567391440123e-01
4.434189346127880849e-01,4.490484594459427936e-01
4.456521932382265794e-01,4.482559538492109086e-01
4.433283540390900446e-01,4.485367319127513408e-01
4.431092330575969185e-01,4.478694932223398206e-01
4.436519835523800581e-01,4.462046297533677763e-01
4.440617323706296804e-01,4.478429869411594821e-01
4.439946005520981620e-01,4.467909514377741975e-01
4.429455944428460912e-01,4.494312610186046997e-01
4.422793776025598089e-01,4.482334020162354049e-01
4.422641714758780984e-01,4.468124600654511114e-01
4.405492318901648163e-01,4.473176192605514689e-01
4.389436545726931871e-01,4.474251074391877858e-01
4.403377555373961805e-01,4.476977853587095768e-01
4.393711436277814020e-01,4.482090032859387674e-01
4.401616242596194106e-01,4.480807400808137775e-01
4.411093969458208530e-01,4.481706493530067115e-01
4.412153497829599536e-01,4.484278307566414434e-01
4.407020276458181174e-01,4.487959204533351065e-01
4.412355411507475900e-01,4.500859593408567672e-01
4.406084491456315755e-01,4.496661984878209117e-01
4.395049756659924478e-01,4.497629163794615303e-01
4.403087981119774286e-01,4.494189431624008302e-01
4.404159030981295020e-01,4.482293766146412395e-01
4.411589031089676594e-01,4.501881783397909675e-01
4.422701475603675325e-01,4.493515642308482105e-01
4.435402409464394569e-01,4.510208522135293330e-01
4.415966302748259853e-01,4.490686319738654841e-01
4.423349482027206792e-01,4.485788058489426633e-01
4.407919472111079262e-01,4.502702096654536135e-01
4.423538507296136402e-01,4.488932269398850372e-01
4.437218134187231877e-01,4.492565034045529204e-01
4.446101600946057442e-01,4.491254134382420826e-01
4.464356517664047619e-01,4.514206184422437929e-01
4.458844714227166994e-01,4.503257728079574362e-01
4.463236222269847953e-01,4.515717024034974214e-01
4.459963325340330353e-01,4.528819103743672025e-01
4.457957496876986392e-01,4.517080602573728676e-01
4.457100764467024634e-01,4.520982015617940886e-01
4.458088360732012645e-01,4.517002267478962829e-01
4.455819995003392209e-01,4.512491187092967371e-01
4.459950836067340663e-01,4.509285390386620906e-01
4.437434423652637516e-01,4.515177467668040623e-01
4.450808778348731010e-01,4.505402431142128683e-01
4.474390838321905539e-01,4.498977161797310109e-01
4.467294345341073503e-01,4.504290145661950517e-01
4.484330506028945118e-01,4.510035482786606820e-01
4.484377846322096794e-01,4.515344247960900170e-01
4.499965928923824188e-01,4.507666669324242870e-01
4.493678618095963695e-01,4.523217317788144065e-01
4.479048525053690999e-01,4.519977449366850419e-01
4.479722768413645917e-01,4.533020079854100381e-01
4.474226746263668675e-01,4.545965301727805663e-01
4.477710924295322248e-01,4.549060789996449694e-01
4.474728246938164400e-01,4.538840108662073325e-01
4.478264113363080723e-01,4.537503400758022831e-01
4.483854402471210143e-01,4.541777783156172310e-01
4.469336811177113677e-01,4.535226248608795196e-01
4.469155322288069776e-01,4.550453112836007619e-01
4.475652329316905931e-01,4.557341771709865208e-01
4.473402786136855269e-01,4.554284541154635657e-01
4.474004344130139699e-01,4.549267351868861442e-01
4.467038678118558370e-01,4.567081578761025829e-01
4.468317209749662067e-01,4.561416866832841421e-01
4.458295244355944265e-01,4.556631022999919622e-01
4.461511843353209716e-01,4.550451177567036987e-01
4.481780992972045907e-01,4.540750625983548394e-01
4.486095505821930396e-01,4.548923841252974221e-01
4.497665989327312985e-01,4.534383109516624266e-01
4.503506009444317448e-01,4.529041820294781306e-01
4.497691348626438601e-01,4.527349445264953198e-01
4.506327827353840965e-01,4.531454031044723774e-01
4.516498904200970665e-01,4.532800185403602078e-01
4.518895975672720944e-01,4.531148506913026952e-01
4.514773371009312974e-01,4.543701511923403102e-01
4.522219400130627620e-01,4.555004404936348616e-01
4.525053208126288418e-01,4.558912716233907148e-01
4.534350274532877867e-01,4.568598888020920512e-01
4.548761074316402531e-01,4.565341560828811707e-01
4.534945665960843364e-01,4.575690087547817919e-01
4.524647530922499272e-01,4.573159792204599672e-01
4.531878589210291963e-01,4.566878156033818414e-01
4.541786364328126990e-01,4.559738510678353895e-01
4.550068243774490484e-01,4.566395018762167135e-01
4.545596317565238631e-01,4.575020185773845394e-01
4.532517443715060046e-01,4.585934160817058958e-01
4.544940125706906642e-01,4.584219325161812963e-01
4.550990912391092991e-01,4.590169083574500708e-01
4.544800090305262663e-01,4.598519836407907735e-01
4.557227242437363879e-01,4.591533318621628945e-01
4.565598421316759969e-01,4.604077341538625467e-01
4.560552500447507818e-01,4.604079569967547969e-01
4.564739396606967148e-01,4.587147606754746199e-01
4.557293635204717752e-01,4.580423847789896752e-01
4.545020297284675936e-01,4.585218934753406139e-01
4.531935065123349204e-01,4.567189253822268591e-01
4.535717600419767459e-01,4.555165494867017828e-01
4.515792267833539930e-01,4.556473705915513039e-01
4.522165990240635258e-01,4.555310969188001713e-01
4.517913939635389564e-01,4.548278138827188677e-01
4.521776381000917056e-01,4.538760808318157425e-01
4.511084114119937039e-01,4.547240135804363481e-01
4.514849449786775271e-01,4.541003706084895120e-01
4.515425398508514654e-01,4.543181805810869167e-01
4.528605977020154216e-01,4.560519154826039312e-01
4.539748861099509591e-01,4.564043702426084370e-01
4.543500019494080000e-01,4.562455640103136867e-01
4.525944276895408902e-01,4.556793857704706241e-01
4.517544008975962200e-01,4.578483019893319628e-01
4.516071392142924634e-01,4.559563943155932608e-01
4.500999210257691785e-01,4.569282889004096515e-01
4.498267751890133725e-01,4.579832424769286203e-01
4.500960141050085461e-01,4.577963486043389874e-01
4.516767616662784590e-01,4.568941609436774631e-01
4.511622719671519732e-01,4.593121082415123069e-01
4.524319580346147229e-01,4.584121649615255922e-01
4.542498652287865757e-01,4.582438466220513651e-01
4.538121343258254003e-01,4.592059564494576085e-01
4.540037810330305179e-01,4.608203850710435034e-01
4.533337419458983719e-01,4.605108812908596527e-01
4.548671303030077939e-01,4.608629466366896965e-01
4.542110683696093387e-01,4.603581363272807314e-01
4.564242550948538479e-01,4.601242436540010639e-01
4.555685141454899334e-01,4.603311831766435103e-01
4.577852345567277048e-01,4.599998069926879429e-01
4.576088161389352260e-01,4.610872053095952938e-01
4.587337521763759085e-01,4.611286952677693396e-01
4.579693164803995131e-01,4.605152321141819938e-01
4.584084123366398700e-01,4.608993937877859937e-01
4.579881470155115486e-01,4.605723093036632187e-01
4.595030436422319897e-01,4.604824696656483751e-01
4.602143255739508665e-01,4.587824740003813573e-01
4.616247021855316435e-01,4.573640388558263270e-01
4.640582104502081751e-01,4.570166446229353419e-01
4.660929660312952416e-01,4.566128204148767189e-01
4.664338475988371591e-01,4.554395533818004771e-01
4.671084536196704051e-01,4.561358317808102969e-01
4.679683411964857265e-01,4.556303268781423110e-01
4.686467475091938839e-01,4.566625398723764828e-01
4.703052229385473737e-01,4.579781832228115857e-01
4.699011538309422753e-01,4.589409187348620356e-01
4.699673227881143167e-01,4.584517109980755789e-01
4.708497099742880998e-01,4.589171126336741291e-01
4.691360186152906397e-01,4.606741508233703764e-01
4.692184901303048106e-01,4.586332331291630426e-01
4.683900053534880703e-01,4.577069528936613674e-01
4.681959626589400347e-01,4.593218950912171250e-01
4.675393789587411475e-01,4.600338150633431211e-01
4.658912942068486052e-01,4.606496781365696513e-01
4.677129390568662837e-01,4.619941900989159023e-01
4.698619512511788554e-01,4.620727140087976803e-01
4.694081644052011115e-01,4.619069125092554184e-01
4.693751934331672482e-01,4.607075393919124462e-01
4.689177188237027005e-01,4.631286068118378174e-01
4.679873461062650231e-01,4.628615471137866311e-01
4.681612052191612694e-01,4.621878054157919080e-01
4.684461618369066827e-01,4.611334643856873639e-01
4.688129897693631420e-01,4.592241850359615740e-01
4.682770854485660550e-01,4.581733831712664906e-01
4.681482161589490820e-01,4.569334607823983818e-01
4.697286098636219154e-01,4.572516670910806158e-01
4.707983664327996531e-01,4.591874852091383796e-01
4.709071586286360800e-01,4.592450526839800817e-01
4.722981049743412152e-01,4.581519844426442667e-01
4.724953556088514750e-01,4.556159552466688689e-01
4.737669213171550875e-01,4.545101432277497411e-01
4.744904303520032784e-01,4.545749451719235945e-01
4.737596674383107720e-01,4.533314230177103443e-01
4.727893357203741820e-01,4.544813831262499160e-01
4.732025895027316964e-01,4.545718849409199902e-01
4.737620820063465632e-01,4.543592041303418649e-01
4.744425771457661534e-01,4.533132365574529254e-01
4.721748507051706789e-01,4.518691252462038177e-01
4.716893427897358992e-01,4.512767710375678587e-01
4.707594406647493956e-01,4.512422272536381618e-01
4.684485056991052332e-01,4.495301377103940732e-01
4.675920928408449084e-01,4.504406607704277699e-01
4.684660032350225212e-01,4.508131187365819748e-01
4.696811797267615995e-01,4.493303839906346853e-01
4.715881763466073795e-01,4.493359339650204731e-01
4.718569755946597222e-01,4.507686623348416410e-01
4.722761116635017520e-01,4.506092598209649469e-01
4.726978267892028573e-01,4.505896256897867769e-01
4.731932216490938869e-01,4.513506842176047140e-01
4.723277239961831131e-01,4.523705471522320720e-01
4.718813907516193895e-01,4.513192519357817067e-01
4.701579720485660752e-01,4.509229872752158474e-01
4.713359304866474586e-01,4.497716902752765256e-01
4.714904374916860097e-01,4.515744093964790817e-01
4.711940212928975025e-01,4.499416360858364827e-01
4.726409515823074003e-01,4.495539561642024062e-01
4.743757917012528247e-01,4.484798397832961414e-01
4.742436506801142593e-01,4.461326218869825500e-01
4.742666893428864605e-01,4.455019326884351871e-01
4.745716847383787407e-01,4.458145531007240425e-01
4.743827583542619686e-01,4.457742931780225293e-01
4.745221645676468425e-01,4.446361490631770552e-01
4.745589638306629832e-01,4.438948832140193201e-01
