-3.893868,-1.124975,-0.655552,-1.048002,-0.339419,-0.945134,-0.101610,-5.494813,-0.166274,-0.489778,-0.477285,-0.100316,-1.366571,-0.876169,-0.133937,-1.556378,-0.313563,-0.411660,-1.284504,-2.968252,-0.028510,-0.428674,-0.019520,-15.451415,-2.425977,-3.660374,-2.691189,-0.310573,-3.782767,-0.299129,-0.237631,-1.715387,-1.963992,-2.269028,-10.362973,-1.287565,-1.114936,-0.272564,-0.668215,-0.075164,-0.088911,-0.153058,-0.189712,-2.068517,-0.129735,-0.596155,-0.127971,-1.817423,-5.850003,-2.564439,-2.030956,-6.392788,-0.465383,-14.025804,-0.088233,-6.809296,-0.766811,-0.654235,-1.545392,-0.500153,-3.503387,-5.845272,-1.524736
1.000000,0.400000,0.200000,0.300000,0.100000,0.300000,0.100000,0.600000,0.100000,0.100000,0.200000,0.100000,0.300000,0.300000,0.100000,0.500000,0.100000,0.100000,0.500000,0.400000,0.100000,0.100000,0.100000,1.600000,0.300000,0.700000,0.300000,0.200000,0.300000,0.100000,0.100000,0.300000,0.400000,0.500000,1.400000,0.100000,0.200000,0.100000,0.100000,0.100000,0.200000,0.100000,0.100000,0.500000,0.200000,0.200000,0.100000,0.200000,0.800000,0.500000,0.600000,1.100000,0.100000,1.200000,0.100000,0.800000,0.200000,0.200000,0.200000,0.100000,0.400000,0.500000,0.300000
