0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000,0.550000
0.542199,0.540099,0.543343,0.539892,0.542906,0.541613,0.540944,0.542681,0.543274,0.544222,0.541055,0.540687,0.543473,0.542201,0.541374,0.541906,0.540704,0.543502,0.540286,0.543071,0.542103,0.543038,0.543399,0.541399,0.542050,0.541267,0.540050,0.541515,0.543381,0.540668,0.541731,0.540905,0.544297,0.540982,0.540717,0.540199,0.542709,0.541842,0.540582,0.539957,0.542273,0.542567,0.542031,0.541471,0.543587,0.541079,0.539282,0.541330,0.542269,0.541084
0.531594,0.531168,0.534965,0.531494,0.536154,0.536173,0.531557,0.535539,0.534137,0.536369,0.533126,0.533027,0.535715,0.534342,0.533356,0.534031,0.531716,0.535777,0.530911,0.534628,0.533936,0.534865,0.535778,0.532761,0.531702,0.532646,0.532523,0.534278,0.535693,0.532266,0.533028,0.532708,0.534471,0.532088,0.532252,0.529979,0.535351,0.533634,0.532249,0.531516,0.534042,0.533507,0.534787,0.533249,0.535582,0.532452,0.531292,0.532276,0.535141,0.535152
0.521869,0.523293,0.526141,0.522407,0.527831,0.528477,0.523817,0.527974,0.526785,0.528477,0.523851,0.527139,0.526464,0.527024,0.524358,0.522856,0.523842,0.526588,0.522913,0.525669,0.525868,0.525774,0.528051,0.524409,0.521972,0.524521,0.523815,0.525990,0.526515,0.523692,0.524594,0.524386,0.525988,0.523513,0.522033,0.520880,0.526555,0.524378,0.522440,0.524887,0.526067,0.524079,0.526411,0.524671,0.526664,0.525787,0.522722,0.523442,0.526704,0.528177
0.513147,0.514255,0.516698,0.513581,0.520297,0.519974,0.514024,0.518719,0.517856,0.519145,0.514097,0.519847,0.517765,0.519122,0.515323,0.514540,0.515219,0.518938,0.513583,0.516858,0.515218,0.516871,0.520045,0.516145,0.511851,0.517077,0.512417,0.515950,0.517434,0.515675,0.516512,0.516273,0.516632,0.515720,0.511548,0.510127,0.516874,0.515006,0.516252,0.517461,0.514786,0.516643,0.517019,0.517293,0.518622,0.518034,0.513935,0.513860,0.519307,0.521301
0.503550,0.505746,0.506544,0.502026,0.511030,0.510705,0.505485,0.510150,0.509984,0.511865,0.505297,0.511497,0.509375,0.511234,0.507098,0.506180,0.507061,0.511519,0.505741,0.506544,0.508736,0.508839,0.510785,0.507215,0.503558,0.507253,0.505866,0.506735,0.509232,0.506731,0.508286,0.505707,0.507321,0.507248,0.501154,0.500954,0.508690,0.506424,0.506910,0.507774,0.505529,0.509020,0.509547,0.509185,0.509329,0.508801,0.504277,0.506421,0.509510,0.511491
0.494849,0.496572,0.496617,0.492698,0.501497,0.499894,0.497647,0.503051,0.499903,0.503682,0.495645,0.503062,0.501304,0.502648,0.496477,0.497611,0.498720,0.503128,0.497016,0.497892,0.499466,0.500668,0.502829,0.497967,0.495319,0.498056,0.497148,0.497193,0.500295,0.496381,0.498855,0.497368,0.497167,0.497805,0.491452,0.491294,0.499578,0.495702,0.497412,0.499310,0.496407,0.499773,0.502148,0.501328,0.500565,0.500327,0.493704,0.497725,0.500120,0.501280
0.485085,0.488129,0.485571,0.483903,0.492720,0.491470,0.489158,0.494743,0.489043,0.492500,0.485604,0.494284,0.491006,0.493494,0.487467,0.489084,0.488846,0.494628,0.486643,0.487412,0.490145,0.489252,0.495173,0.489339,0.485201,0.489637,0.488747,0.488349,0.488881,0.487028,0.487625,0.489542,0.487275,0.489519,0.481550,0.480883,0.490873,0.485518,0.489243,0.491750,0.487113,0.491091,0.490755,0.489566,0.491335,0.490922,0.485112,0.488794,0.489799,0.493413
0.476970,0.477329,0.474949,0.474587,0.483898,0.481931,0.481372,0.484428,0.479024,0.482714,0.476916,0.485111,0.478434,0.484849,0.479678,0.479681,0.479296,0.484293,0.477396,0.476866,0.480528,0.479374,0.485945,0.478989,0.477151,0.479998,0.477705,0.479234,0.477464,0.478538,0.477496,0.480622,0.475864,0.480670,0.472032,0.471244,0.480387,0.474422,0.479701,0.482230,0.478806,0.479382,0.481392,0.479532,0.479759,0.479313,0.476512,0.479090,0.480071,0.483929
0.466748,0.468269,0.463300,0.463519,0.473747,0.472994,0.471865,0.474388,0.470520,0.473743,0.466597,0.474505,0.469672,0.475337,0.469391,0.469364,0.468599,0.474242,0.466317,0.466354,0.470478,0.467609,0.476481,0.470307,0.465512,0.471519,0.468481,0.467370,0.466657,0.469804,0.467812,0.471545,0.461511,0.471060,0.460535,0.461143,0.469430,0.464946,0.470619,0.473165,0.469764,0.469283,0.468746,0.469104,0.468975,0.467998,0.466027,0.470442,0.470901,0.475366
0.455628,0.458054,0.452013,0.452381,0.461387,0.462189,0.460732,0.465669,0.460492,0.462616,0.456684,0.465265,0.458769,0.465649,0.458899,0.459596,0.456697,0.463942,0.456062,0.455556,0.459922,0.456569,0.465959,0.457918,0.455872,0.460693,0.459582,0.454499,0.456188,0.458859,0.458541,0.462812,0.449160,0.460806,0.448316,0.451080,0.458076,0.452670,0.458979,0.462695,0.460121,0.456136,0.457436,0.458123,0.456412,0.454434,0.453999,0.463304,0.459291,0.464801
0.443487,0.447981,0.442058,0.442585,0.452207,0.450134,0.451067,0.454772,0.448673,0.451402,0.445677,0.454741,0.445798,0.455853,0.450260,0.448432,0.446670,0.454262,0.444207,0.443606,0.450457,0.446411,0.456201,0.446246,0.443497,0.451685,0.451410,0.441029,0.444659,0.448153,0.449191,0.452207,0.437462,0.450207,0.437606,0.441958,0.445930,0.439443,0.447632,0.451275,0.447633,0.447125,0.445408,0.445792,0.443172,0.440930,0.441323,0.455409,0.449221,0.454670
0.431215,0.436487,0.428918,0.431451,0.442177,0.438550,0.439283,0.445168,0.437687,0.441017,0.437567,0.443114,0.432744,0.446466,0.438640,0.437178,0.435752,0.445077,0.433875,0.431408,0.438724,0.435581,0.446110,0.434050,0.430915,0.438586,0.439706,0.430199,0.433029,0.439220,0.439553,0.442753,0.423312,0.437667,0.425565,0.432334,0.433866,0.429293,0.436078,0.440537,0.436525,0.435185,0.433721,0.434058,0.430486,0.429255,0.430770,0.446552,0.437437,0.444203
0.419196,0.425821,0.414254,0.419770,0.429313,0.427035,0.426583,0.432431,0.426959,0.430686,0.427767,0.431008,0.421697,0.435954,0.428022,0.427379,0.425023,0.436238,0.421101,0.420235,0.430248,0.424590,0.434810,0.421023,0.417809,0.430078,0.430344,0.416073,0.422602,0.429260,0.427739,0.433133,0.408540,0.426778,0.413785,0.421790,0.419588,0.418496,0.423427,0.428347,0.423768,0.422986,0.420252,0.424094,0.415753,0.418464,0.420727,0.437704,0.427684,0.433148
0.407301,0.413929,0.400146,0.409261,0.418180,0.413250,0.414104,0.420557,0.417588,0.418189,0.416407,0.420993,0.408190,0.425281,0.416434,0.416961,0.414082,0.425230,0.408449,0.408447,0.414971,0.411655,0.423010,0.407545,0.404109,0.420203,0.420497,0.404341,0.413108,0.418336,0.416216,0.421097,0.393494,0.416249,0.403317,0.410636,0.407233,0.408409,0.410281,0.417075,0.410715,0.409888,0.408190,0.411912,0.400698,0.405537,0.409114,0.427056,0.417212,0.421872
0.394813,0.402333,0.387183,0.399336,0.406136,0.398444,0.403122,0.405942,0.405972,0.405431,0.405400,0.408766,0.396846,0.414157,0.405244,0.405098,0.401889,0.414362,0.394590,0.396406,0.404619,0.402673,0.411164,0.393910,0.388683,0.412956,0.408863,0.390827,0.401281,0.406745,0.405414,0.412864,0.379105,0.404600,0.391484,0.400033,0.393716,0.395899,0.395715,0.405403,0.397715,0.397329,0.395405,0.400788,0.385473,0.391814,0.396717,0.417128,0.404238,0.411456
0.381042,0.390229,0.372722,0.388372,0.393124,0.383872,0.390001,0.393490,0.393749,0.392531,0.393661,0.396989,0.383708,0.403530,0.392992,0.391506,0.390437,0.402516,0.378841,0.383835,0.392957,0.390153,0.399522,0.380883,0.374798,0.402580,0.395734,0.378411,0.389438,0.397285,0.393696,0.402206,0.364069,0.394767,0.378249,0.389012,0.379380,0.384938,0.381201,0.394089,0.383158,0.383148,0.381522,0.387249,0.370089,0.376441,0.382617,0.405875,0.390432,0.399484
0.368031,0.374993,0.358346,0.377578,0.380049,0.367959,0.374361,0.378726,0.381170,0.379007,0.377867,0.382742,0.368741,0.391824,0.382091,0.378443,0.379991,0.391625,0.365115,0.370846,0.382230,0.377861,0.387248,0.368063,0.357103,0.392551,0.385024,0.363731,0.377648,0.386032,0.381319,0.391634,0.349695,0.382775,0.364968,0.376376,0.364611,0.372482,0.366414,0.380772,0.369157,0.367554,0.366881,0.374801,0.353822,0.364857,0.367539,0.393533,0.377339,0.387453
0.354384,0.361118,0.341434,0.366074,0.367588,0.351515,0.360533,0.365016,0.367854,0.365456,0.365656,0.370581,0.355227,0.380402,0.369322,0.365618,0.367190,0.380034,0.349119,0.359678,0.370757,0.363039,0.372760,0.357070,0.339422,0.381636,0.373758,0.348306,0.363630,0.374902,0.370246,0.380595,0.333556,0.370959,0.351069,0.364715,0.350176,0.359572,0.349921,0.367868,0.354622,0.354417,0.352012,0.360491,0.334152,0.349425,0.352890,0.383282,0.364256,0.375502
0.339557,0.346953,0.324453,0.352280,0.353493,0.334830,0.346228,0.348812,0.354288,0.351385,0.350642,0.355988,0.340104,0.367103,0.355946,0.351026,0.354642,0.367282,0.332833,0.346270,0.358064,0.349242,0.361919,0.343547,0.322430,0.368968,0.360379,0.332711,0.349191,0.364292,0.356068,0.369446,0.318731,0.358754,0.338102,0.352303,0.336055,0.345003,0.333350,0.353873,0.339113,0.339520,0.337166,0.348156,0.316903,0.333994,0.339012,0.370653,0.351898,0.362382
